Circuit: c499
BRANCH:N602->AND5_134 SA0
BRANCH:N602->AND5_134 SA1
BRANCH:N607->AND5_135 SA0
BRANCH:N607->AND5_135 SA1
BRANCH:N607->AND5_136 SA0
BRANCH:N607->AND5_136 SA1
BRANCH:N607->AND5_137 SA0
BRANCH:N607->AND5_137 SA1
BRANCH:N607->AND5_138 SA0
BRANCH:N607->AND5_138 SA1
BRANCH:N620->AND2_139 SA0
BRANCH:N620->AND2_139 SA1
BRANCH:N620->AND2_140 SA0
BRANCH:N620->AND2_140 SA1
BRANCH:N620->AND2_141 SA0
BRANCH:N620->AND2_141 SA1
BRANCH:N620->AND2_142 SA0
BRANCH:N620->AND2_142 SA1
BRANCH:N625->AND2_143 SA0
BRANCH:N625->AND2_143 SA1
BRANCH:N625->AND2_144 SA0
BRANCH:N625->AND2_144 SA1
BRANCH:N625->AND2_145 SA0
BRANCH:N625->AND2_145 SA1
BRANCH:N625->AND2_146 SA0
BRANCH:N625->AND2_146 SA1
BRANCH:N630->AND2_147 SA0
BRANCH:N630->AND2_147 SA1
BRANCH:N630->AND2_148 SA0
BRANCH:N630->AND2_148 SA1
BRANCH:N630->AND2_149 SA0
BRANCH:N630->AND2_149 SA1
BRANCH:N630->AND2_150 SA0
BRANCH:N630->AND2_150 SA1
BRANCH:N635->AND2_151 SA0
BRANCH:N635->AND2_151 SA1
BRANCH:N635->AND2_152 SA0
BRANCH:N635->AND2_152 SA1
BRANCH:N635->AND2_153 SA0
BRANCH:N635->AND2_153 SA1
BRANCH:N635->AND2_154 SA0
BRANCH:N635->AND2_154 SA1
BRANCH:N640->AND2_155 SA0
BRANCH:N640->AND2_155 SA1
BRANCH:N640->AND2_156 SA0
BRANCH:N640->AND2_156 SA1
BRANCH:N640->AND2_157 SA0
BRANCH:N640->AND2_157 SA1
BRANCH:N640->AND2_158 SA0
BRANCH:N640->AND2_158 SA1
BRANCH:N645->AND2_159 SA0
BRANCH:N645->AND2_159 SA1
BRANCH:N645->AND2_160 SA0
BRANCH:N645->AND2_160 SA1
BRANCH:N645->AND2_161 SA0
BRANCH:N645->AND2_161 SA1
BRANCH:N645->AND2_162 SA0
BRANCH:N645->AND2_162 SA1
BRANCH:N650->AND2_163 SA0
BRANCH:N650->AND2_163 SA1
BRANCH:N650->AND2_164 SA0
BRANCH:N650->AND2_164 SA1
BRANCH:N650->AND2_165 SA0
BRANCH:N650->AND2_165 SA1
BRANCH:N650->AND2_166 SA0
BRANCH:N650->AND2_166 SA1
BRANCH:N655->AND2_167 SA0
BRANCH:N655->AND2_167 SA1
BRANCH:N655->AND2_168 SA0
BRANCH:N655->AND2_168 SA1
BRANCH:N655->AND2_169 SA0
BRANCH:N655->AND2_169 SA1
BRANCH:N655->AND2_170 SA0
BRANCH:N655->AND2_170 SA1

SUMMARY
Fault sites    : 499
Full SA faults : 998
